cohort,seed,g_mode,valence_name,n,pred_trend_UP_minus_DOWN,true_trend_UP_minus_DOWN,q_UP_minus_DOWN,q_entropy,delta_trend_ud_from_actual,delta_q_ud_from_actual,kl_q_actual_to_mode,body_state,body_u
no_conative,25,actual,bottom,200,0.03189552648924291,0.044573389319702984,0.0701265189051628,1.6016227412223816,0.0,0.0,0.0,0.2049681262858212,-1.5790201817578349
no_conative,25,actual,mid,200,0.05117526601999998,0.13200094033032655,0.11760481752455235,1.5908809822797776,0.0,0.0,0.0,0.49288254246115687,-0.02800391258626038
no_conative,25,actual,top,200,0.036152906464412805,0.04896859924308956,0.07815926872193814,1.6004613602161408,0.0,0.0,0.0,0.7300230322778225,1.1138198207872694
no_conative,25,mean,bottom,200,0.03159306255169213,0.044573389319702984,0.06936276227235794,1.6017635297775268,0.0006834930554032325,0.0016236984729766845,5.271770532999653e-06,0.2049681262858212,-1.5790201817578349
no_conative,25,mean,mid,200,0.05101430986076593,0.13200094033032655,0.1172696440666914,1.5909493970870972,0.0003003162518143654,0.0008417132496833801,3.2318432934630436e-06,0.49288254246115687,-0.02800391258626038
no_conative,25,mean,top,200,0.035929510481655595,0.04896859924308956,0.07773079097270966,1.6004903298616409,0.0006501560192555189,0.0015099609643220901,5.21994656651259e-06,0.7300230322778225,1.1138198207872694
no_conative,25,random,bottom,200,0.03156595061533153,0.044573389319702984,0.06929783247411252,1.601772682070732,0.0008730558678507805,0.002084389105439186,9.44686411685325e-06,0.2049681262858212,-1.5790201817578349
no_conative,25,random,mid,200,0.050963097121566533,0.13200094033032655,0.11712228767573833,1.590989326238632,0.00042686859145760534,0.001130921095609665,5.642983003042445e-06,0.49288254246115687,-0.02800391258626038
no_conative,25,random,top,200,0.03588524472899735,0.04896859924308956,0.07762161903083324,1.6005198830366134,0.0008669646829366684,0.002019829452037811,8.988892693650996e-06,0.7300230322778225,1.1138198207872694
no_conative,25,shuffled,bottom,200,0.03184610894881189,0.044573389319702984,0.0699627385288477,1.6016557270288467,0.0008549384400248528,0.0020106472820043565,9.151370848954343e-06,0.2049681262858212,-1.5790201817578349
no_conative,25,shuffled,mid,200,0.05102267991751432,0.13200094033032655,0.11721800021827221,1.5909719747304916,0.00041497852653265,0.0011277325451374055,5.640361036967079e-06,0.49288254246115687,-0.02800391258626038
no_conative,25,shuffled,top,200,0.03575193529948592,0.04896859924308956,0.07731187194585801,1.600573251247406,0.0009154548402875662,0.00211832694709301,9.850075520887459e-06,0.7300230322778225,1.1138198207872694
no_conative,25,zero,bottom,200,0.029861126216128468,0.044573389319702984,0.06515130273997784,1.6025697892904283,0.0020463811792433262,0.005016965344548225,4.151082921453053e-05,0.2049681262858212,-1.5790201817578349
no_conative,25,zero,mid,200,0.05013248959556222,0.13200094033032655,0.11564003877341747,1.5913831686973572,0.0013157356344163417,0.0032980720698833465,3.1536918309029714e-05,0.49288254246115687,-0.02800391258626038
no_conative,25,zero,top,200,0.03706419475376606,0.04896859924308956,0.08107665248215198,1.5997827303409577,0.001059660157188773,0.0031686075031757354,2.2120849487237137e-05,0.7300230322778225,1.1138198207872694
