cohort,seed,g_mode,valence_name,n,pred_trend_UP_minus_DOWN,true_trend_UP_minus_DOWN,q_UP_minus_DOWN,q_entropy,delta_trend_ud_from_actual,delta_q_ud_from_actual,kl_q_actual_to_mode,body_state,body_u
full,11,actual,bottom,200,0.10825983196496963,0.07954764302819967,0.22939542926847933,1.5417804378271103,0.0,0.0,0.0,0.4221884387731552,-0.3284090682900505
full,11,actual,mid,200,0.10795909253880381,0.1312720876932144,0.20413260888308288,1.5520454138517379,0.0,0.0,0.0,0.5593100519478321,0.2626379605383875
full,11,actual,top,200,0.046484512584283946,0.05428464762866497,0.08376958891749382,1.5967744839191438,0.0,0.0,0.0,0.7176857094466687,1.0161245776115273
full,11,mean,bottom,200,0.11470359224826097,0.07954764302819967,0.2419662681221962,1.5348859071731566,0.006451043523848057,0.012576897069811821,0.00042221096105151903,0.4221884387731552,-0.3284090682900505
full,11,mean,mid,200,0.1074310964345932,0.1312720876932144,0.20257524646818637,1.5527131676673889,0.0028011777065694334,0.005936519168317318,0.00010047576643046341,0.5593100519478321,0.2626379605383875
full,11,mean,top,200,0.04656610320322216,0.05428464762866497,0.08405041556805372,1.5968074256181717,0.0037247537821531295,0.006954615525901317,8.443301648043188e-05,0.7176857094466687,1.0161245776115273
full,11,random,bottom,200,0.1145017533376813,0.07954764302819967,0.24150974780321122,1.5351552456617354,0.007055078782141209,0.013544578775763512,0.0004918112928044138,0.4221884387731552,-0.3284090682900505
full,11,random,mid,200,0.10711088683456182,0.1312720876932144,0.20205011513084173,1.5529461103677749,0.003348022233694792,0.007175030633807183,0.0001622431378655165,0.5593100519478321,0.2626379605383875
full,11,random,top,200,0.04669875228777528,0.05428464762866497,0.08429539702832699,1.5967333793640137,0.004460155302658677,0.008370033204555512,0.00014584469025521684,0.7176857094466687,1.0161245776115273
full,11,shuffled,bottom,200,0.11212256275117398,0.07954764302819967,0.23699239403009414,1.5376741725206375,0.006681075543165207,0.012883103266358376,0.00043072477928276956,0.4221884387731552,-0.3284090682900505
full,11,shuffled,mid,200,0.10836434941738844,0.1312720876932144,0.2053481848910451,1.5515323603153228,0.004145164284855127,0.00918802261352539,0.0002613333369663451,0.5593100519478321,0.2626379605383875
full,11,shuffled,top,200,0.049742555376142264,0.05428464762866497,0.09000302530825138,1.5952771002054214,0.006445371070876718,0.012093204110860824,0.00034418924889450863,0.7176857094466687,1.0161245776115273
full,11,zero,bottom,200,0.06637795520946384,0.07954764302819967,0.13967128671705722,1.5836334306001663,0.0418818767555058,0.08972414255142212,0.01004935749573633,0.4221884387731552,-0.3284090682900505
full,11,zero,mid,200,0.11447975769639016,0.1312720876932144,0.23346770815551282,1.5393092000484467,0.02449487218633294,0.05472843196243048,0.007355708753457293,0.5593100519478321,0.2626379605383875
full,11,zero,top,200,0.09453843526542187,0.05428464762866497,0.17249662034213542,1.5676515835523606,0.04805392269045115,0.08872703142464161,0.01140218430198729,0.7176857094466687,1.0161245776115273
