cohort,seed,sample_id,g_mode,episode,t,x,y,zone3,valence_name,body_state,body_u,true_trend_UP_minus_DOWN,pred_trend_UP,pred_trend_DOWN,pred_trend_STAY,pred_trend_UP_minus_DOWN,pred_body_UP_minus_DOWN,q_UP,q_DOWN,q_LEFT,q_RIGHT,q_STAY,q_UP_minus_DOWN,q_entropy,delta_trend_ud_from_actual,delta_q_ud_from_actual,kl_q_actual_to_mode,g_norm_mode,g_norm_actual
no_conative,11,0,actual,133,123,14,1,TR,top,0.7754755020141602,1.2394917206460532,0.04528351500630379,-0.008860552683472633,-0.0985259860754013,-0.04999370127916336,0.08966543525457382,0.004145979881286621,0.2969776391983032,0.11989754438400269,0.1957952380180359,0.18891723453998566,0.19841235876083374,0.17708009481430054,1.5698914527893066,0.0,0.0,0.0,3.310253858566284,3.310253858566284
no_conative,11,0,zero,133,123,14,1,TR,top,0.7754755020141602,1.2394917206460532,0.04528351500630379,-0.015516504645347595,-0.09735824912786484,-0.0527469664812088,0.08184174448251724,0.0033660531044006348,0.28778836131095886,0.12588803470134735,0.19689743220806122,0.19014586508274078,0.1992802917957306,0.1619003266096115,1.576390027999878,0.00782369077205658,0.015179768204689026,0.0002990306238643825,0.0,3.310253858566284
no_conative,11,0,mean,133,123,14,1,TR,top,0.7754755020141602,1.2394917206460532,0.04528351500630379,0.005633939057588577,-0.09093109518289566,-0.039086535573005676,0.09656503796577454,-0.00011795759201049805,0.30421581864356995,0.11585991829633713,0.19447030127048492,0.18758606910705566,0.19786788523197174,0.18835589289665222,1.5646895170211792,0.006899602711200714,0.011275798082351685,0.00016633863560855389,3.2970075607299805,3.310253858566284
no_conative,11,0,shuffled,133,123,14,1,TR,top,0.7754755020141602,1.2394917206460532,0.04528351500630379,-0.01635712943971157,-0.10855265706777573,-0.059102728962898254,0.092195525765419,0.007214486598968506,0.3017984926700592,0.11789188534021378,0.19468973577022552,0.18798992037773132,0.19762995839118958,0.18390661478042603,1.5668140649795532,0.0025300905108451843,0.006826519966125488,6.269622826948762e-05,3.308856964111328,3.310253858566284
no_conative,11,0,random,133,123,14,1,TR,top,0.7754755020141602,1.2394917206460532,0.04528351500630379,0.019423583522439003,-0.06963354349136353,-0.020754149183630943,0.08905712515115738,-0.007166504859924316,0.2914969325065613,0.1217992827296257,0.1966327577829361,0.19030825793743134,0.19976280629634857,0.16969764232635498,1.5730618238449097,0.0006083101034164429,0.007382452487945557,7.75572843849659e-05,3.910137176513672,3.310253858566284
no_conative,11,1,actual,136,165,14,0,TR,top,0.8827472925186157,2.0187072024544466,0.029043715447187424,-0.03622495383024216,-0.12840016186237335,-0.0797649621963501,0.0921752080321312,0.010206878185272217,0.3043020963668823,0.11800792813301086,0.19378916919231415,0.1871570348739624,0.19674374163150787,0.18629416823387146,1.5657424926757812,0.0,0.0,0.0,3.3216569423675537,3.3216569423675537
no_conative,11,1,zero,136,165,14,0,TR,top,0.8827472925186157,2.0187072024544466,0.029043715447187424,-0.03465723991394043,-0.115449458360672,-0.07159114629030228,0.08079221844673157,0.007209181785583496,0.2883248031139374,0.12623465061187744,0.19632871448993683,0.19005028903484344,0.19906149804592133,0.16209015250205994,1.576338768005371,0.011382989585399628,0.024204015731811523,0.0007609731983393431,0.0,3.3216569423675537
no_conative,11,1,mean,136,165,14,0,TR,top,0.8827472925186157,2.0187072024544466,0.029043715447187424,-0.018051214516162872,-0.11362157762050629,-0.06307321786880493,0.09557036310434341,0.004960417747497559,0.3062794506549835,0.11632561683654785,0.19370941817760468,0.18677906692028046,0.19690650701522827,0.18995383381843567,1.563981294631958,0.0033951550722122192,0.003659665584564209,1.8850667402148247e-05,3.2970075607299805,3.3216569423675537
no_conative,11,1,shuffled,136,165,14,0,TR,top,0.8827472925186157,2.0187072024544466,0.029043715447187424,-0.033688511699438095,-0.11827079206705093,-0.0727548599243164,0.08458228409290314,0.008215785026550293,0.2930252254009247,0.12321075797080994,0.19624470174312592,0.18923848867416382,0.19828081130981445,0.16981446743011475,1.573103666305542,0.007592923939228058,0.016479700803756714,0.000358578166924417,3.341294765472412,3.3216569423675537
no_conative,11,1,random,136,165,14,0,TR,top,0.8827472925186157,2.0187072024544466,0.029043715447187424,-0.010925600305199623,-0.10659032315015793,-0.05541513115167618,0.09566472470760345,0.0029735565185546875,0.305073618888855,0.11633477360010147,0.19381242990493774,0.18717440962791443,0.19760482013225555,0.1887388527393341,1.5645374059677124,0.0034895166754722595,0.0024446845054626465,1.4758319593966007e-05,3.4010467529296875,3.3216569423675537
no_conative,11,2,actual,174,164,14,0,TR,top,0.8707144856452942,1.9072907847309182,0.029043713584542274,-0.022962484508752823,-0.1256941854953766,-0.07352358102798462,0.10273170471191406,0.004430234432220459,0.3189382553100586,0.11291156709194183,0.19012980163097382,0.18340317904949188,0.19461727142333984,0.20602668821811676,1.55596923828125,0.0,0.0,0.0,3.517357587814331,3.517357587814331
no_conative,11,2,zero,174,164,14,0,TR,top,0.8707144856452942,1.9072907847309182,0.029043713584542274,-0.034531593322753906,-0.11578338593244553,-0.07173911482095718,0.08125179260969162,0.007493078708648682,0.28906962275505066,0.1258910745382309,0.19618259370326996,0.1898362785577774,0.19902043044567108,0.16317854821681976,1.5758929252624512,0.021479912102222443,0.042848140001297,0.0024396218359470367,0.0,3.517357587814331
no_conative,11,2,mean,174,164,14,0,TR,top,0.8707144856452942,1.9072907847309182,0.029043713584542274,-0.017864538356661797,-0.11386475712060928,-0.06318303942680359,0.09600021690130234,0.0052901506423950195,0.30708277225494385,0.11603475362062454,0.19351646304130554,0.18651467561721802,0.19685137271881104,0.1910480260848999,1.563454508781433,0.006731487810611725,0.014978662133216858,0.0003370086196810007,3.2970075607299805,3.517357587814331
no_conative,11,2,shuffled,174,164,14,0,TR,top,0.8707144856452942,1.9072907847309182,0.029043713584542274,-0.03034518100321293,-0.12503314018249512,-0.07540347427129745,0.09468796104192734,0.007794797420501709,0.3071835935115814,0.11687196791172028,0.19309644401073456,0.18628230690956116,0.19656570255756378,0.19031162559986115,1.563828706741333,0.008043743669986725,0.015715062618255615,0.0003449630457907915,3.346600294113159,3.517357587814331
no_conative,11,2,random,174,164,14,0,TR,top,0.8707144856452942,1.9072907847309182,0.029043713584542274,-0.008985540829598904,-0.10527119040489197,-0.054221637547016144,0.09628564864397049,0.0019304752349853516,0.30579155683517456,0.11618932336568832,0.19389057159423828,0.18693669140338898,0.19719189405441284,0.18960222601890564,1.5641356706619263,0.006446056067943573,0.01642446219921112,0.0004125302657485008,3.526304244995117,3.517357587814331
no_conative,11,3,actual,133,91,14,0,TR,top,0.6820471882820129,0.763196000715953,0.029043715447187424,0.014710361137986183,-0.0739695280790329,-0.025223424658179283,0.08867988735437393,-0.0019876956939697266,0.2924272119998932,0.12107209861278534,0.19700755178928375,0.1901785433292389,0.19931462407112122,0.17135511338710785,1.5723456144332886,0.0,0.0,0.0,3.2872567176818848,3.2872567176818848
no_conative,11,3,zero,133,91,14,0,TR,top,0.6820471882820129,0.763196000715953,0.029043715447187424,0.0056717414408922195,-0.07692241668701172,-0.03159560263156891,0.08259415626525879,-0.0020600557327270508,0.28627070784568787,0.12598294019699097,0.19755050539970398,0.19061027467250824,0.19958563148975372,0.1602877676486969,1.5770153999328613,0.006085731089115143,0.01106734573841095,0.0001641011331230402,0.0,3.2872567176818848
no_conative,11,3,mean,133,91,14,0,TR,top,0.6820471882820129,0.763196000715953,0.029043715447187424,0.03072078712284565,-0.06556364893913269,-0.012862825766205788,0.09628443419933319,-0.0066915154457092285,0.30000609159469604,0.11647620797157288,0.19538943469524384,0.18904303014278412,0.19908514618873596,0.18352988362312317,1.5668811798095703,0.007604546844959259,0.01217477023601532,0.00019640180107671767,3.2970075607299805,3.2872567176818848
no_conative,11,3,shuffled,133,91,14,0,TR,top,0.6820471882820129,0.763196000715953,0.029043715447187424,0.008942726999521255,-0.07920283079147339,-0.03088223934173584,0.08814555406570435,-0.0005019903182983398,0.2924385368824005,0.1212741881608963,0.19712790846824646,0.19009771943092346,0.1990615874528885,0.1711643487215042,1.572439193725586,0.0005343332886695862,0.0001907646656036377,4.7282082960009575e-07,3.354206085205078,3.2872567176818848
no_conative,11,3,random,133,91,14,0,TR,top,0.6820471882820129,0.763196000715953,0.029043715447187424,0.0024522878229618073,-0.09960295259952545,-0.04582523554563522,0.10205523669719696,0.0015426278114318848,0.31305429339408875,0.11238916963338852,0.19232147932052612,0.18581008911132812,0.1964249312877655,0.20066511631011963,1.5586926937103271,0.013375349342823029,0.02931000292301178,0.0011508753523230553,3.0362467765808105,3.2872567176818848
no_conative,11,4,actual,142,107,14,2,TR,top,0.7080627083778381,0.8859936449105497,0.06446211040019989,0.0014637969434261322,-0.09026813507080078,-0.0408104807138443,0.09173193573951721,0.0010884404182434082,0.29845577478408813,0.1189354956150055,0.19575747847557068,0.1884210854768753,0.19843021035194397,0.17952027916908264,1.5687777996063232,0.0,0.0,0.0,3.311811923980713,3.311811923980713
no_conative,11,4,zero,142,107,14,2,TR,top,0.7080627083778381,0.8859936449105497,0.06446211040019989,-0.006019054912030697,-0.09038233757019043,-0.044472288340330124,0.08436328172683716,0.0021163225173950195,0.29024213552474976,0.12418744713068008,0.19670110940933228,0.18969586491584778,0.19917342066764832,0.16605469584465027,1.5746612548828125,0.007368654012680054,0.013465583324432373,0.00023586780298501253,0.0,3.311811923980713
no_conative,11,4,mean,142,107,14,2,TR,top,0.7080627083778381,0.8859936449105497,0.06446211040019989,0.01693996600806713,-0.08164668083190918,-0.02855774015188217,0.09858664870262146,-0.0014936327934265137,0.3057793080806732,0.11451791226863861,0.19420520961284637,0.1873907446861267,0.1981067806482315,0.1912613958120346,1.5632712841033936,0.006854712963104248,0.011741116642951965,0.00018197516328655183,3.2970075607299805,3.311811923980713
no_conative,11,4,shuffled,142,107,14,2,TR,top,0.7080627083778381,0.8859936449105497,0.06446211040019989,0.03777298331260681,-0.061511725187301636,-0.007398457266390324,0.09928470849990845,-0.005882740020751953,0.30395543575286865,0.11429020017385483,0.19473546743392944,0.1881086230278015,0.19891031086444855,0.18966522812843323,1.5639793872833252,0.007552772760391235,0.010144948959350586,0.00014677084982395172,3.501187324523926,3.311811923980713
no_conative,11,4,random,142,107,14,2,TR,top,0.7080627083778381,0.8859936449105497,0.06446211040019989,-0.012387853115797043,-0.108601875603199,-0.05779390037059784,0.09621402621269226,0.0069310665130615234,0.30729222297668457,0.1153915673494339,0.19408150017261505,0.18661098182201385,0.1966237872838974,0.19190065562725067,1.5630334615707397,0.004482090473175049,0.01238037645816803,0.00020644557662308216,2.753052234649658,3.311811923980713
no_conative,11,5,actual,130,135,14,3,TR,top,0.6716471314430237,0.7156441437168692,0.08534390479326248,0.0019990578293800354,-0.09017565846443176,-0.04010693356394768,0.0921747162938118,0.0018581748008728027,0.29866936802864075,0.11826696991920471,0.19594347476959229,0.18877863883972168,0.19834156334400177,0.18040239810943604,1.5683670043945312,0.0,0.0,0.0,3.3106865882873535,3.3106865882873535
no_conative,11,5,zero,130,135,14,3,TR,top,0.6716471314430237,0.7156441437168692,0.08534390479326248,-5.2308663725852966e-05,-0.08533158153295517,-0.0386802963912487,0.08527927100658417,0.00017499923706054688,0.2903367877006531,0.1236940547823906,0.19690093398094177,0.1898394674062729,0.1992287039756775,0.16664272546768188,1.574400782585144,0.006895445287227631,0.01375967264175415,0.0002466324367560446,0.0,3.3106865882873535
no_conative,11,5,mean,130,135,14,3,TR,top,0.6716471314430237,0.7156441437168692,0.08534390479326248,0.02388947643339634,-0.07521677762269974,-0.021434493362903595,0.09910625219345093,-0.004155755043029785,0.30500462651252747,0.11439456790685654,0.19442106783390045,0.18781189620494843,0.1983679234981537,0.19061005115509033,1.5635660886764526,0.00693153589963913,0.010207653045654297,0.00013945961836725473,3.2970075607299805,3.3106865882873535
no_conative,11,5,shuffled,130,135,14,3,TR,top,0.6716471314430237,0.7156441437168692,0.08534390479326248,0.0445881187915802,-0.05730920284986496,-0.0015018638223409653,0.10189732164144516,-0.007028460502624512,0.30681365728378296,0.11271227896213531,0.19386743009090424,0.187605619430542,0.19900096952915192,0.19410137832164764,1.5618195533752441,0.009722605347633362,0.013698980212211609,0.00025961577193811536,3.44132924079895,3.3106865882873535
no_conative,11,5,random,130,135,14,3,TR,top,0.6716471314430237,0.7156441437168692,0.08534390479326248,0.03801916539669037,-0.05970422923564911,-0.005901689641177654,0.09772339463233948,-0.007840216159820557,0.30092668533325195,0.1154957190155983,0.1952017992734909,0.18905290961265564,0.19932284951210022,0.18543097376823425,1.5659693479537964,0.0055486783385276794,0.005028575658798218,4.5549473725259304e-05,3.715717315673828,3.3106865882873535
no_conative,11,6,actual,173,197,14,1,TR,top,0.7644674181938171,1.1773300957067128,0.045283518731594086,0.02306378446519375,-0.07639007270336151,-0.02277504839003086,0.09945385903120041,-0.005358457565307617,0.30578118562698364,0.11463204026222229,0.19385215640068054,0.18750840425491333,0.1982262134552002,0.19114914536476135,1.5633323192596436,0.0,0.0,0.0,3.5367846488952637,3.5367846488952637
no_conative,11,6,zero,173,197,14,1,TR,top,0.7644674181938171,1.1773300957067128,0.045283518731594086,-0.013436710461974144,-0.09531993418931961,-0.05055852234363556,0.08188322186470032,0.0032727718353271484,0.28765207529067993,0.1258055567741394,0.19701386988162994,0.19013819098472595,0.19939032196998596,0.16184651851654053,1.5764033794403076,0.01757063716650009,0.029302626848220825,0.0011184196919202805,0.0,3.5367846488952637
no_conative,11,6,mean,173,197,14,1,TR,top,0.7644674181938171,1.1773300957067128,0.045283518731594086,0.008100967854261398,-0.0884227305650711,-0.03643641248345375,0.0965237021446228,-0.0001990795135498047,0.30389919877052307,0.11581066995859146,0.19460417330265045,0.18767496943473816,0.19801107048988342,0.1880885362625122,1.5648062229156494,0.002930156886577606,0.0030606091022491455,1.3408935046754777e-05,3.2970075607299805,3.5367846488952637
no_conative,11,6,shuffled,173,197,14,1,TR,top,0.7644674181938171,1.1773300957067128,0.045283518731594086,-0.003499409183859825,-0.09801921248435974,-0.04731070250272751,0.09451980143785477,0.0022500157356262207,0.30282846093177795,0.11701983213424683,0.19468487799167633,0.18763279914855957,0.19783402979373932,0.18580862879753113,1.565904140472412,0.004934057593345642,0.005340516567230225,4.111384623683989e-05,3.3381786346435547,3.5367846488952637
no_conative,11,6,random,173,197,14,1,TR,top,0.7644674181938171,1.1773300957067128,0.045283518731594086,-0.0021164100617170334,-0.08808650076389313,-0.04123552516102791,0.08597008883953094,0.002804696559906006,0.2915708124637604,0.12255625426769257,0.1973375380039215,0.1896115243434906,0.19892385601997375,0.1690145581960678,1.5733791589736938,0.013483770191669464,0.022134587168693542,0.00064658815972507,2.8782923221588135,3.5367846488952637
no_conative,11,7,actual,174,47,14,4,TR,top,0.5876103639602661,0.3540954217372314,0.10579326748847961,0.022032132372260094,-0.08839957416057587,-0.030956409871578217,0.11043170839548111,-0.0009170770645141602,0.3253746032714844,0.10808876156806946,0.18908996880054474,0.18242739140987396,0.1950192153453827,0.21728584170341492,1.5499072074890137,0.0,0.0,0.0,3.474637508392334,3.474637508392334
no_conative,11,7,zero,174,47,14,4,TR,top,0.5876103639602661,0.3540954217372314,0.10579326748847961,-0.0023400411009788513,-0.09665705263614655,-0.04596076160669327,0.0943170115351677,0.002939581871032715,0.30309808254241943,0.11715961992740631,0.19459548592567444,0.18741737306118011,0.19772939383983612,0.18593846261501312,1.5658495426177979,0.016114696860313416,0.031347379088401794,0.001324165379628539,0.0,3.474637508392334
no_conative,11,7,mean,174,47,14,4,TR,top,0.5876103639602661,0.3540954217372314,0.10579326748847961,0.02056110091507435,-0.0861029103398323,-0.029500305652618408,0.1066640093922615,-0.0010544657707214355,0.31756511330604553,0.10958264023065567,0.19160164892673492,0.18472090363502502,0.19652970135211945,0.20798248052597046,1.554875373840332,0.0037676990032196045,0.009303361177444458,0.00014205952174961567,3.2970075607299805,3.474637508392334
no_conative,11,7,shuffled,174,47,14,4,TR,top,0.5876103639602661,0.3540954217372314,0.10579326748847961,0.018513837829232216,-0.08969549834728241,-0.032708607614040375,0.10820933431386948,-0.00018668174743652344,0.3207668960094452,0.10875394940376282,0.19074907898902893,0.18387825787067413,0.19585175812244415,0.21201294660568237,1.5527567863464355,0.0022223740816116333,0.005272895097732544,4.9732858315110207e-05,3.3746461868286133,3.474637508392334
no_conative,11,7,random,174,47,14,4,TR,top,0.5876103639602661,0.3540954217372314,0.10579326748847961,0.03294352442026138,-0.0743798092007637,-0.01692318730056286,0.10732333362102509,-0.003165006637573242,0.3167988955974579,0.10917439311742783,0.1917329728603363,0.18528884649276733,0.19700485467910767,0.20762449502944946,1.555039882659912,0.003108374774456024,0.009661346673965454,0.00017097685486078262,3.840236186981201,3.474637508392334
no_conative,11,8,actual,167,117,14,4,TR,top,0.6201798915863037,0.49031175982304803,0.10579326748847961,0.03928624093532562,-0.06408051401376724,-0.007989085279405117,0.10336675494909286,-0.005482971668243408,0.30970701575279236,0.11168323457241058,0.19330579042434692,0.18693271279335022,0.1983712911605835,0.19802378118038177,1.559906244277954,0.0,0.0,0.0,3.479159116744995,3.479159116744995
no_conative,11,8,zero,167,117,14,4,TR,top,0.6201798915863037,0.49031175982304803,0.10579326748847961,-0.002599608153104782,-0.09373968839645386,-0.04452192038297653,0.09114007651805878,0.0027104616165161133,0.2988751232624054,0.11932476609945297,0.19534707069396973,0.18816326558589935,0.19828976690769196,0.17955034971237183,1.568785309791565,0.012226678431034088,0.01847343146800995,0.00045887939631938934,0.0,3.479159116744995
no_conative,11,8,mean,167,117,14,4,TR,top,0.6201798915863037,0.49031175982304803,0.10579326748847961,0.020493051037192345,-0.08373603969812393,-0.028096985071897507,0.10422909259796143,-0.0009617805480957031,0.31380215287208557,0.11092744767665863,0.19248133897781372,0.1856309175491333,0.19715817272663116,0.20287470519542694,1.557509422302246,0.0008623376488685608,0.004850924015045166,3.949215169996023e-05,3.2970075607299805,3.479159116744995
no_conative,11,8,shuffled,167,117,14,4,TR,top,0.6201798915863037,0.49031175982304803,0.10579326748847961,0.03737165033817291,-0.06872452795505524,-0.011614891700446606,0.10609617829322815,-0.002703845500946045,0.3147754669189453,0.10968990623950958,0.19234631955623627,0.18569634854793549,0.19749198853969574,0.20508556067943573,1.5563373565673828,0.0027294233441352844,0.007061779499053955,6.75191986374557e-05,3.41921329498291,3.479159116744995
no_conative,11,8,random,167,117,14,4,TR,top,0.6201798915863037,0.49031175982304803,0.10579326748847961,0.00971231795847416,-0.09435707330703735,-0.03920750319957733,0.10406938940286636,0.00135880708694458,0.31509068608283997,0.11091559380292892,0.19209910929203033,0.18535223603248596,0.1965423822402954,0.20417508482933044,1.5568737983703613,0.0007026344537734985,0.006151303648948669,6.79544173181057e-05,3.4750142097473145,3.479159116744995
no_conative,11,9,actual,175,93,14,2,TR,top,0.4585668444633484,-0.16611350573202735,0.06446211040019989,0.09780734032392502,-0.002704910933971405,0.054112277925014496,0.10051225125789642,0.00018829107284545898,0.3065395653247833,0.11214063316583633,0.19290930032730103,0.18848828971385956,0.19992220401763916,0.1943989396095276,1.5616321563720703,0.0,0.0,0.0,3.5164568424224854,3.5164568424224854
no_conative,11,9,zero,175,93,14,2,TR,top,0.4585668444633484,-0.16611350573202735,0.06446211040019989,0.06311102211475372,-0.027644965797662735,0.022767694666981697,0.09075598418712616,-0.013591587543487549,0.2903013825416565,0.1211874857544899,0.19747339189052582,0.1907975822687149,0.20024016499519348,0.1691139042377472,1.5732409954071045,0.009756267070770264,0.025285035371780396,0.0008597017731517553,0.0,3.5164568424224854
no_conative,11,9,mean,175,93,14,2,TR,top,0.4585668444633484,-0.16611350573202735,0.06446211040019989,0.08943473547697067,-0.008004008792340755,0.047334082424640656,0.097438745200634,-0.009945869445800781,0.297603577375412,0.11515044420957565,0.1953534334897995,0.1905689686536789,0.2013235241174698,0.18245312571525574,1.5671982765197754,0.0030735060572624207,0.01194581389427185,0.00020418514031916857,3.2970075607299805,3.5164568424224854
no_conative,11,9,shuffled,175,93,14,2,TR,top,0.4585668444633484,-0.16611350573202735,0.06446211040019989,0.10491952300071716,0.008862229064106941,0.06395242363214493,0.09605729579925537,-0.006478458642959595,0.2964705228805542,0.1153039038181305,0.19558824598789215,0.19097016751766205,0.20166721940040588,0.1811666190624237,1.5677528381347656,0.004454955458641052,0.013232320547103882,0.00025495351292192936,3.4292171001434326,3.5164568424224854
