cohort,seed,sample_id,g_mode,episode,t,x,y,zone3,valence_name,body_state,body_u,true_trend_UP_minus_DOWN,pred_trend_UP,pred_trend_DOWN,pred_trend_STAY,pred_trend_UP_minus_DOWN,pred_body_UP_minus_DOWN,q_UP,q_DOWN,q_LEFT,q_RIGHT,q_STAY,q_UP_minus_DOWN,q_entropy,delta_trend_ud_from_actual,delta_q_ud_from_actual,kl_q_actual_to_mode,g_norm_mode,g_norm_actual
no_body_in_g,0,0,actual,170,145,14,2,TR,top,0.861492395401001,1.827741181175213,0.06446211040019989,0.0369889959692955,-0.05594205483794212,0.01029127836227417,0.09293104708194733,0.008415520191192627,0.27930840849876404,0.10798229277133942,0.20273759961128235,0.1974349021911621,0.21253684163093567,0.17132611572742462,1.5695745944976807,0.0,0.0,0.0,3.279921531677246,3.279921531677246
no_body_in_g,0,0,zero,170,145,14,2,TR,top,0.861492395401001,1.827741181175213,0.06446211040019989,0.04822169989347458,-0.03540264070034027,0.026881642639636993,0.08362434059381485,0.0059136152267456055,0.26706624031066895,0.1140308529138565,0.20607709884643555,0.1988128125667572,0.214013010263443,0.15303538739681244,1.5767983198165894,0.009306706488132477,0.018290728330612183,0.00047689012717455626,0.0,3.279921531677246
no_body_in_g,0,0,mean,170,145,14,2,TR,top,0.861492395401001,1.827741181175213,0.06446211040019989,0.05592665076255798,-0.004306234419345856,0.04397498816251755,0.06023288518190384,0.0005263686180114746,0.2421514391899109,0.13241209089756012,0.20753821730613708,0.2029261589050293,0.2149721086025238,0.10973934829235077,1.5915888547897339,0.03269816190004349,0.06158676743507385,0.0052666328847408295,3.0704100131988525,3.279921531677246
no_body_in_g,0,0,shuffled,170,145,14,2,TR,top,0.861492395401001,1.827741181175213,0.06446211040019989,0.05746208876371384,-0.0024575889110565186,0.0458095520734787,0.059919677674770355,0.00013786554336547852,0.2415648251771927,0.13263438642024994,0.20759843289852142,0.20297876000404358,0.21522364020347595,0.10893043875694275,1.5917706489562988,0.03301136940717697,0.06239567697048187,0.005404477007687092,3.1762630939483643,3.279921531677246
no_body_in_g,0,0,random,170,145,14,2,TR,top,0.861492395401001,1.827741181175213,0.06446211040019989,0.052709273993968964,-0.013483326882123947,0.03840716928243637,0.06619259715080261,0.0019574761390686035,0.24822787940502167,0.127424955368042,0.20746392011642456,0.20192642509937286,0.2149568349123001,0.12080292403697968,1.5882153511047363,0.026738449931144714,0.050523191690444946,0.003552633337676525,3.1542608737945557,3.279921531677246
no_body_in_g,0,1,actual,147,174,13,1,TR,top,0.8986896276473999,2.1827489753875917,0.04528351500630379,0.0586337149143219,0.02198052406311035,0.054852403700351715,0.03665319085121155,-0.004030764102935791,0.2207164168357849,0.15453550219535828,0.2076130211353302,0.20371119678020477,0.21342383325099945,0.06618091464042664,1.6021714210510254,0.0,0.0,0.0,3.2046918869018555,3.2046918869018555
no_body_in_g,0,1,zero,147,174,13,1,TR,top,0.8986896276473999,2.1827489753875917,0.04528351500630379,0.04946819692850113,-0.01487908884882927,0.03553011268377304,0.0643472820520401,0.0029879212379455566,0.24755887687206268,0.1291152834892273,0.2077251821756363,0.20130488276481628,0.21429584920406342,0.11844359338283539,1.5891516208648682,0.027694091200828552,0.05226267874240875,0.003879520343616605,0.0,3.2046918869018555
no_body_in_g,0,1,mean,147,174,13,1,TR,top,0.8986896276473999,2.1827489753875917,0.04528351500630379,0.05407894402742386,0.009862348437309265,0.047450922429561615,0.044216595590114594,-0.001819908618927002,0.22792403399944305,0.147141695022583,0.20752878487110138,0.20355282723903656,0.2138526886701584,0.08078233897686005,1.5992356538772583,0.007563404738903046,0.01460142433643341,0.00029833349981345236,3.0704100131988525,3.2046918869018555
no_body_in_g,0,1,shuffled,147,174,13,1,TR,top,0.8986896276473999,2.1827489753875917,0.04528351500630379,0.058023057878017426,0.019827313721179962,0.053695209324359894,0.03819574415683746,-0.0036919713020324707,0.22209186851978302,0.15298859775066376,0.20768865942955017,0.20370391011238098,0.21352694928646088,0.06910327076911926,1.6016154289245605,0.0015425533056259155,0.002922356128692627,1.2103242625016719e-05,3.2133443355560303,3.2046918869018555
no_body_in_g,0,1,random,147,174,13,1,TR,top,0.8986896276473999,2.1827489753875917,0.04528351500630379,0.05995369702577591,0.03085368126630783,0.05886257439851761,0.02910001575946808,-0.0057621002197265625,0.21405629813671112,0.16233208775520325,0.2067028135061264,0.2037886679172516,0.21312014758586884,0.051724210381507874,1.6045937538146973,0.007553175091743469,0.014456704258918762,0.0002950318157672882,2.285294771194458,3.2046918869018555
