valence_name,zone3,action_name,n,body_delta_mean,body_u_delta_mean,body_state_mean,body_next_mean,tendency_target_mean,tendency_pred_mean
bottom,BL,DOWN,3,-0.004995375871658325,-0.020438948760170144,0.43009767929712933,0.425102303425471,-0.11502900475042639,-0.11886306603749593
bottom,BL,RIGHT,5,-0.004799121618270874,-0.019591047234750976,0.4349819302558899,0.43018280863761904,-0.0969805693416659,-0.07168896570801735
bottom,BL,STAY,2,-0.004123210906982422,-0.01692622203676139,0.4229414463043213,0.41881823539733887,-0.08378902006916819,-0.056732261553406715
bottom,BL,UP,1,-0.003246098756790161,-0.013044813510848852,0.46759524941444397,0.4643491506576538,-0.01136998726363811,0.006241977214813232
bottom,BM,DOWN,15,-0.00510407288869222,-0.021184331036218952,0.4374549150466919,0.4323508421579997,-0.11666597326658164,-0.12634212126334507
bottom,BM,LEFT,21,-0.0041654109954833984,-0.017874721062814736,0.38534355021658395,0.38117813922110055,-0.08848432678066971,-0.07478756688180424
bottom,BM,RIGHT,28,-0.004452167877129146,-0.018660852653877787,0.41746177205017637,0.4130096041730472,-0.09237587419848863,-0.07765295915305614
bottom,BM,STAY,16,-0.004050735384225845,-0.01727062387418086,0.38920750841498375,0.3851567730307579,-0.08549389504981797,-0.07424747967161238
bottom,BM,UP,27,-0.0034476452403598363,-0.014659223267368935,0.39434576255303844,0.3908981173126786,-0.024301026846213845,-0.027181407574702193
bottom,BR,DOWN,75,-0.004695409138997395,-0.021380669469221784,0.42132550160090126,0.4166300924619039,-0.11534204139300933,-0.12722459639112155
bottom,BR,LEFT,61,-0.004258760663329578,-0.01907897089350051,0.43163041159754895,0.42737165093421936,-0.09444566375311846,-0.0871681593602798
bottom,BR,RIGHT,120,-0.004077312226096789,-0.018573445724877957,0.40199638257424036,0.39791907034814356,-0.09194318810278194,-0.08345669504875938
bottom,BR,STAY,106,-0.0040023741575906865,-0.017986438887703314,0.43358768761720295,0.42958531345961226,-0.08903735787357055,-0.08083499319640533
bottom,BR,UP,117,-0.0035459759653124036,-0.015876479923218383,0.4246993873618607,0.42115341139654827,-0.03264813116700179,-0.033721038036876254
mid,ML,DOWN,8,-0.0028759464621543884,-0.0115690214723576,0.4773538112640381,0.4744778648018837,-0.09187577175066924,-0.06380247115157545
mid,ML,LEFT,10,-0.0016394466161727904,-0.006582481713229157,0.4879515677690506,0.4863121211528778,-0.03258492599097563,-0.003295907750725746
mid,ML,RIGHT,15,-0.0007594327131907145,-0.0030321401385397153,0.49798145294189455,0.4972220202287038,-0.015009849827613721,0.007847210640708606
mid,ML,STAY,8,-0.0003333650529384613,-0.0013258809743854703,0.498008344322443,0.49767497926950455,-0.006563441465604742,0.027617586310952902
mid,ML,UP,8,0.0016978941857814789,0.006856238373800094,0.5161246471107006,0.5178225412964821,0.06635634734763904,0.04887865763157606
mid,MM,DOWN,169,-0.0015740662636841542,-0.006354614795723156,0.49216843056960924,0.49059436430592507,-0.074251575302791,-0.05864068100879178
mid,MM,LEFT,176,-0.00041253018108281225,-0.0016408291424594172,0.4950277050110427,0.49461517482995987,-0.008122513437967032,0.001992169862867079
mid,MM,RIGHT,341,-0.0003478589120848088,-0.0014164586709406355,0.4923295823534912,0.49198172344140645,-0.007011823651422502,0.0022146148754616985
mid,MM,STAY,257,-0.0001489676622101305,-0.0006120199526007498,0.4967977915988358,0.4966488239366257,-0.0030296513882319023,0.006908966684967628
mid,MM,UP,315,0.0010896555961124482,0.004408800575865084,0.49660383122307916,0.49769348681919157,0.05887351006140089,0.05181624977479851
mid,MR,DOWN,437,-0.0015852951212387608,-0.007365415848698907,0.5562552638880448,0.5546699687668061,-0.0796326755109516,-0.07031770718435265
mid,MR,LEFT,326,-0.0003826656133119314,-0.002054228733862286,0.5434749930000012,0.5430923273866893,-0.010168944507192726,-0.0067323296062328335
mid,MR,RIGHT,680,-0.0005234047332230736,-0.0026620692227109824,0.541451918618644,0.540928513885421,-0.013177906507595571,-0.009940449671600671
mid,MR,STAY,529,-0.00013121799169731502,-0.0008823172449476412,0.5378615995604961,0.5377303815687987,-0.004367690390905235,-0.00037375393205644504
mid,MR,UP,596,0.0008993859609101443,0.0037136232917563735,0.5238937369779052,0.5247931229388154,0.05530245199000396,0.04493874606157609
top,TL,DOWN,12,0.0024483725428581238,0.010461190305934258,0.593149001399676,0.5955973739425341,0.007800529609214769,0.012546141321460405
top,TL,LEFT,6,0.0033069650332132974,0.013594425162025206,0.5718070864677429,0.5751140515009562,0.06729579467029602,0.06403205854197343
top,TL,RIGHT,12,0.0031550079584121704,0.014212724634225493,0.6601338783899943,0.6632888863484064,0.07035653124650482,0.07428903536250193
top,TL,STAY,13,0.003312188845414382,0.013878005283962129,0.5960519497211163,0.5993641385665307,0.06869958699185395,0.06341731920838356
top,TL,UP,11,0.00364828651601618,0.015540032043160467,0.6101861704479564,0.6138344569639727,0.084388260285641,0.08537628027525815
top,TM,DOWN,194,0.0025162239050127797,0.011490059288444899,0.6452001403901995,0.6477163642952123,0.01933743012385397,0.017680847009202253
top,TM,LEFT,161,0.0029974522427742524,0.013815350073707593,0.6522452757225273,0.6552427279653016,0.06838942807641181,0.06472414206736576
top,TM,RIGHT,333,0.0030212457831557448,0.013808716383522488,0.6447660281314506,0.6477872739146063,0.06835658965571492,0.06409328559542203
top,TM,STAY,213,0.0032969945473290386,0.014920022570646585,0.6346676335648191,0.6379646281121483,0.07385783241465417,0.06932257512855418
top,TM,UP,347,0.003306801535554166,0.01515779908794573,0.6494261186129765,0.6527329201485307,0.07996862306014352,0.08044479392275687
top,TR,DOWN,1443,0.0020468907375262996,0.01064556625008291,0.7288282587659582,0.7308751495034845,0.01853973907196977,0.016508656217666937
top,TR,LEFT,1303,0.0023845182481584235,0.012562618251582251,0.7318821430709485,0.7342666613191069,0.06218809315611028,0.06049172473029274
top,TR,RIGHT,2702,0.0023914919704265017,0.012567911954569619,0.7328378715222187,0.7352293634926452,0.062214298306018226,0.060581171825848004
top,TR,STAY,2204,0.0025659463217924815,0.01359949338120606,0.7333102695062459,0.7358762158280384,0.06732088361913162,0.06526830747804711
top,TR,UP,2494,0.0025389813537968573,0.013523929457073217,0.7376486187219715,0.7401876000757683,0.06983918464430089,0.07286339008817695
